File,Dot_Index,Centroid_X,Centroid_Y,BBox_W_px,BBox_H_px,BBox_Diam_px,BBox_Diam_mm,Body_Major_px,Body_Diam_mm,Area_px,Circularity_Raw,Circularity_Body,Grid_Row,Grid_Col,Offset_X_mm,Offset_Y_mm,Distance_Error_mm,Merged_Flag
capture_0038.pgm,143,648,957,25,24,25,0.2445,25.0,0.2445,431,1.000,1.000,10,6,-0.4755,0.3064,0.5657,NO
capture_0038.pgm,144,1163,993,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,11,11,-0.4418,0.2283,0.4973,NO
capture_0038.pgm,145,139,995,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,11,1,-0.4513,0.2410,0.5116,NO
capture_0038.pgm,146,955,998,23,24,24,0.2347,24.0,0.2347,404,1.000,1.000,11,9,-0.4750,0.2759,0.5493,NO
capture_0038.pgm,147,750,999,23,24,24,0.2347,24.0,0.2347,403,1.000,1.000,11,7,-0.4788,0.2843,0.5568,NO
capture_0038.pgm,148,341,1001,23,25,25,0.2445,25.0,0.2445,429,1.000,1.000,11,3,-0.4767,0.3011,0.5639,NO
capture_0038.pgm,149,542,999,25,23,25,0.2445,25.0,0.2445,418,1.000,1.000,11,4,0.4882,-0.1351,0.5066,NO
capture_0038.pgm,SUMMARY,,,,,,,,,,,,,,,,,
capture_0038.pgm,Count,149,,,,,,,,,,,,,,,
capture_0038.pgm,Missed,3,,,,,,,,,,,,,,,
capture_0038.pgm,Mean,,,,,,,,0.2270,,,,,,,,
capture_0038.pgm,Median,,,,,,,,0.2249,,,,,,,,
capture_0038.pgm,StdDev,,,,,,,,0.0115,,,,,,,,
capture_0038.pgm,Min,,,,,,,,0.2054,,,,,,,,
capture_0038.pgm,Max,,,,,,,,0.2543,,,,,,,,
capture_0039.pgm,1,37,13,25,25,25,0.2445,25.0,0.2445,471,1.000,1.000,0,0,-0.4421,-0.4214,0.6108,NO
capture_0039.pgm,2,240,12,24,24,24,0.2347,24.0,0.2347,415,1.000,1.000,-1,2,-0.4573,0.4210,0.6216,NO
capture_0039.pgm,3,858,14,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,0,8,-0.4169,-0.4062,0.5821,NO
capture_0039.pgm,4,654,14,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,0,6,-0.4110,-0.4075,0.5788,NO
capture_0039.pgm,5,448,17,25,25,25,0.2445,25.0,0.2445,463,1.000,1.000,0,4,-0.4247,-0.3796,0.5696,NO
capture_0039.pgm,6,750,55,24,23,24,0.2347,24.0,0.2347,411,1.000,1.000,0,7,-0.4724,0.4114,0.6264,NO
capture_0039.pgm,7,956,54,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,0,9,-0.4587,0.4030,0.6106,NO
capture_0039.pgm,8,1155,54,24,23,24,0.2347,24.0,0.2347,421,1.000,1.000,0,10,0.4867,-0.0136,0.4869,NO
capture_0039.pgm,9,139,55,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,0,1,-0.4448,0.4073,0.6031,NO
capture_0039.pgm,10,545,55,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,0,5,-0.4762,0.4100,0.6284,NO
capture_0039.pgm,11,346,59,24,24,24,0.2347,24.0,0.2347,424,1.000,1.000,1,3,-0.4220,-0.4031,0.5836,NO
capture_0039.pgm,12,1054,96,24,23,24,0.2347,24.0,0.2347,421,1.000,1.000,1,9,0.4991,-0.0371,0.5005,NO
capture_0039.pgm,13,1261,97,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,0,12,-0.4777,0.4083,0.6284,NO
capture_0039.pgm,14,446,99,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,0,4,-0.4442,0.4224,0.6130,NO
capture_0039.pgm,15,854,99,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,0,8,-0.4561,0.4251,0.6235,NO
capture_0039.pgm,16,241,101,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,1,2,-0.4487,-0.4103,0.6080,NO
capture_0039.pgm,17,38,104,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,1,0,-0.4330,-0.3823,0.5776,NO
capture_0039.pgm,18,648,105,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,1,6,-0.4703,-0.3684,0.5974,NO
capture_0039.pgm,19,754,138,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,1,7,-0.4338,0.3723,0.5717,NO
capture_0039.pgm,20,959,138,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,1,9,-0.4300,0.3737,0.5697,NO
capture_0039.pgm,21,1158,143,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,1,11,-0.4848,0.4239,0.6440,NO
capture_0039.pgm,22,343,144,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,3,-0.4519,-0.4226,0.6187,NO
capture_0039.pgm,23,548,146,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,2,5,-0.4481,-0.4017,0.6018,NO
capture_0039.pgm,24,137,149,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,2,1,-0.4656,-0.3751,0.5979,NO
capture_0039.pgm,25,447,183,25,23,25,0.2445,25.0,0.2445,423,1.000,1.000,1,4,-0.4350,0.3931,0.5863,NO
capture_0039.pgm,26,35,186,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,1,0,-0.4623,0.4196,0.6244,NO
capture_0039.pgm,27,238,185,25,23,25,0.2445,25.0,0.2445,424,1.000,1.000,1,2,-0.4780,0.4112,0.6306,NO
capture_0039.pgm,28,647,186,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,1,6,-0.4801,0.4238,0.6403,NO
capture_0039.pgm,29,853,186,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,1,8,-0.4664,0.4251,0.6311,NO
capture_0039.pgm,30,1055,188,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,2,10,-0.4925,-0.4048,0.6375,NO
capture_0039.pgm,31,751,220,24,24,24,0.2347,24.0,0.2347,419,1.000,1.000,2,7,-0.4638,0.3234,0.5654,NO
capture_0039.pgm,32,547,230,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,2,5,-0.4578,0.4198,0.6212,NO
capture_0039.pgm,33,137,230,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,2,1,-0.4656,0.4171,0.6250,NO
capture_0039.pgm,34,341,232,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,3,3,-0.4721,-0.4129,0.6271,NO
capture_0039.pgm,35,961,233,25,23,25,0.2445,25.0,0.2445,434,1.000,1.000,3,9,-0.4116,-0.3989,0.5732,NO
capture_0039.pgm,36,1261,268,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,12,-0.4789,0.3790,0.6107,NO
capture_0039.pgm,37,449,272,23,23,23,0.2249,23.0,0.2249,377,1.000,1.000,2,4,-0.4160,0.4126,0.5860,NO
capture_0039.pgm,38,34,272,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,2,0,-0.4727,0.4099,0.6256,NO
capture_0039.pgm,39,236,273,25,21,25,0.2445,25.0,0.2445,401,1.000,1.000,2,2,-0.4981,0.4210,0.6522,NO
capture_0039.pgm,40,647,274,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,6,-0.4812,-0.4173,0.6370,NO
capture_0039.pgm,41,854,274,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,3,8,-0.4578,-0.4159,0.6185,NO
capture_0039.pgm,42,1054,274,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,3,9,0.4979,0.0020,0.4979,NO
capture_0039.pgm,43,1160,315,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,3,11,-0.4664,0.4044,0.6173,NO
capture_0039.pgm,44,138,317,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,3,1,-0.4564,0.4171,0.6182,NO
capture_0039.pgm,45,546,316,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,3,5,-0.4682,0.4100,0.6224,NO
capture_0039.pgm,46,956,317,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,3,9,-0.4605,0.4226,0.6250,NO
capture_0039.pgm,47,342,317,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,3,3,-0.4623,0.4184,0.6235,NO
capture_0039.pgm,48,752,320,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,4,7,-0.4552,-0.4003,0.6062,NO
capture_0039.pgm,49,36,361,24,24,24,0.2347,24.0,0.2347,430,1.000,1.000,4,0,-0.4543,-0.4214,0.6196,NO
capture_0039.pgm,50,851,360,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,3,8,-0.4872,0.4251,0.6466,NO
capture_0039.pgm,51,1067,362,24,25,25,0.2445,25.0,0.2445,430,1.000,1.000,4,10,-0.3763,-0.4048,0.5527,NO
capture_0039.pgm,52,645,363,24,23,24,0.2347,24.0,0.2347,413,1.000,1.000,4,5,0.4994,0.0188,0.4998,NO
capture_0039.pgm,53,1260,363,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,4,12,-0.4898,-0.3936,0.6284,NO
capture_0039.pgm,54,448,364,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,4,4,-0.4270,-0.3893,0.5779,NO
capture_0039.pgm,55,240,365,24,23,24,0.2347,24.0,0.2347,414,1.000,1.000,4,2,-0.4602,-0.3809,0.5974,NO
capture_0039.pgm,56,137,402,24,24,24,0.2347,24.0,0.2347,424,1.000,1.000,4,1,-0.4667,0.3975,0.6131,NO
capture_0039.pgm,57,545,404,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,4,5,-0.4786,0.4198,0.6366,NO
capture_0039.pgm,58,747,404,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,4,6,0.4962,0.0032,0.4962,NO
capture_0039.pgm,59,1159,405,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,5,11,-0.4774,-0.4171,0.6339,NO
capture_0039.pgm,60,959,405,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,9,-0.4323,-0.4185,0.6017,NO
capture_0039.pgm,61,344,408,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,5,3,-0.4439,-0.3933,0.5931,NO
capture_0039.pgm,62,240,446,24,23,24,0.2347,24.0,0.2347,407,1.000,1.000,4,2,-0.4602,0.4112,0.6172,NO
capture_0039.pgm,63,647,446,25,23,25,0.2445,25.0,0.2445,419,1.000,1.000,4,6,-0.4818,0.4140,0.6352,NO
capture_0039.pgm,64,37,447,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,4,0,-0.4445,0.4196,0.6113,NO
capture_0039.pgm,65,1058,447,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,5,10,-0.4649,-0.4243,0.6295,NO
capture_0039.pgm,66,1262,449,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,5,12,-0.4708,-0.4034,0.6200,NO
capture_0039.pgm,67,852,449,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,5,8,-0.4786,-0.4062,0.6277,NO
capture_0039.pgm,68,449,451,22,24,24,0.2347,24.0,0.2347,387,1.000,1.000,5,4,-0.4178,-0.3893,0.5711,NO
capture_0039.pgm,69,546,490,23,23,23,0.2249,23.0,0.2249,377,1.000,1.000,5,5,-0.4694,0.4100,0.6233,NO
capture_0039.pgm,70,750,489,24,22,24,0.2347,24.0,0.2347,394,1.000,1.000,5,7,-0.4753,0.4016,0.6223,NO
capture_0039.pgm,71,341,492,25,25,25,0.2445,25.0,0.2445,462,1.000,1.000,6,3,-0.4738,-0.4226,0.6349,NO
capture_0039.pgm,72,131,492,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,5,0,0.4742,0.0089,0.4743,NO
capture_0039.pgm,73,1158,493,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,6,11,-0.4877,-0.4074,0.6355,NO
capture_0039.pgm,74,958,495,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,6,9,-0.4427,-0.3892,0.5894,NO
capture_0039.pgm,75,649,532,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,6,-0.4628,0.4042,0.6145,NO
capture_0039.pgm,76,239,533,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,5,2,-0.4706,0.4112,0.6249,NO
capture_0039.pgm,77,854,533,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,8,-0.4590,0.4154,0.6190,NO
capture_0039.pgm,78,1263,534,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,6,12,-0.4616,-0.4230,0.6261,NO
capture_0039.pgm,79,444,535,23,24,24,0.2347,24.0,0.2347,395,1.000,1.000,6,4,-0.4673,-0.4187,0.6274,NO
capture_0039.pgm,80,1063,534,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,6,10,-0.4166,-0.4243,0.5947,NO
capture_0039.pgm,81,38,537,25,23,25,0.2445,25.0,0.2445,434,1.000,1.000,6,0,-0.4359,-0.4019,0.5929,NO
capture_0039.pgm,82,955,576,24,21,24,0.2347,24.0,0.2347,380,1.000,1.000,6,9,-0.4720,0.4030,0.6207,NO
capture_0039.pgm,83,349,577,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,6,3,-0.3956,0.4087,0.5688,NO
capture_0039.pgm,84,546,577,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,6,5,-0.4700,0.4100,0.6237,NO
capture_0039.pgm,85,1160,578,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,6,11,-0.4682,0.4239,0.6316,NO
capture_0039.pgm,86,752,582,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,7,7,-0.4569,-0.3905,0.6011,NO
capture_0039.pgm,87,139,584,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,7,1,-0.4489,-0.3751,0.5850,NO
capture_0039.pgm,88,651,620,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,6,6,-0.4439,0.4140,0.6070,NO
capture_0039.pgm,89,853,620,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,6,8,-0.4694,0.4154,0.6268,NO
capture_0039.pgm,90,447,622,23,23,23,0.2249,23.0,0.2249,390,1.000,1.000,7,4,-0.4385,-0.4187,0.6063,NO
capture_0039.pgm,91,242,625,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,7,2,-0.4424,-0.3907,0.5902,NO
capture_0039.pgm,92,1058,624,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,7,10,-0.4661,-0.3950,0.6109,NO
capture_0039.pgm,93,1262,624,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,7,12,-0.4720,-0.3936,0.6146,NO
capture_0039.pgm,94,42,627,25,23,25,0.2445,25.0,0.2445,427,1.000,1.000,7,0,-0.3973,-0.3725,0.5447,NO
capture_0039.pgm,95,547,663,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,7,5,-0.4608,0.4003,0.6103,NO
capture_0039.pgm,96,345,666,21,23,23,0.2249,23.0,0.2249,359,1.000,1.000,8,3,-0.4359,-0.4226,0.6071,NO
capture_0039.pgm,97,958,666,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,8,9,-0.4439,-0.4185,0.6101,NO
capture_0039.pgm,98,1165,668,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,8,11,-0.4204,-0.3976,0.5787,NO
capture_0039.pgm,99,750,669,24,23,24,0.2347,24.0,0.2347,421,1.000,1.000,8,7,-0.4771,-0.3905,0.6165,NO
capture_0039.pgm,100,138,670,25,24,25,0.2445,25.0,0.2445,455,1.000,1.000,8,1,-0.4593,-0.3849,0.5992,NO
capture_0039.pgm,101,652,705,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,7,6,-0.4347,0.3944,0.5870,NO
capture_0039.pgm,102,1061,706,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,7,10,-0.4367,0.4070,0.5970,NO
capture_0039.pgm,103,854,708,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,7,8,-0.4602,0.4251,0.6265,NO
capture_0039.pgm,104,242,709,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,8,2,-0.4430,-0.4201,0.6105,NO
capture_0039.pgm,105,447,709,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,8,4,-0.4391,-0.4187,0.6067,NO
capture_0039.pgm,106,1264,712,25,25,25,0.2445,25.0,0.2445,462,1.000,1.000,8,12,-0.4530,-0.3838,0.5938,NO
capture_0039.pgm,107,40,712,27,24,27,0.2641,27.0,0.2641,492,1.000,1.000,8,0,-0.4175,-0.3921,0.5727,NO
capture_0039.pgm,108,548,751,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,8,5,-0.4516,0.4100,0.6100,NO
capture_0039.pgm,109,753,751,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,8,7,-0.4477,0.4114,0.6080,NO
capture_0039.pgm,110,958,751,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,8,9,-0.4439,0.4128,0.6061,NO
capture_0039.pgm,111,139,755,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,9,1,-0.4501,-0.4044,0.6051,NO
capture_0039.pgm,112,1164,756,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,9,11,-0.4308,-0.3878,0.5796,NO
capture_0039.pgm,113,344,758,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,9,3,-0.4462,-0.3737,0.5821,NO
capture_0039.pgm,114,655,790,24,23,24,0.2347,24.0,0.2347,407,1.000,1.000,8,6,-0.4059,0.3749,0.5525,NO
capture_0039.pgm,115,250,796,24,24,24,0.2347,24.0,0.2347,424,1.000,1.000,9,2,-0.3653,-0.4201,0.5567,NO
capture_0039.pgm,116,1263,797,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,9,12,-0.4634,-0.4034,0.6144,NO
capture_0039.pgm,117,449,798,23,24,24,0.2347,24.0,0.2347,400,1.000,1.000,9,4,-0.4201,-0.3991,0.5795,NO
capture_0039.pgm,118,38,800,26,26,26,0.2543,26.0,0.2543,480,1.000,1.000,9,0,-0.4376,-0.3823,0.5811,NO
capture_0039.pgm,119,857,798,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,9,8,-0.4320,-0.3964,0.5863,NO
capture_0039.pgm,120,547,839,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,9,5,-0.4619,0.4198,0.6242,NO
capture_0039.pgm,121,750,839,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,9,7,-0.4776,0.4212,0.6368,NO
capture_0039.pgm,122,959,842,26,25,26,0.2543,26.0,0.2543,468,1.000,1.000,10,9,-0.4353,-0.3989,0.5904,NO
capture_0039.pgm,123,353,843,24,24,24,0.2347,24.0,0.2347,423,1.000,1.000,10,3,-0.3588,-0.3933,0.5324,NO
capture_0039.pgm,124,136,844,25,24,25,0.2445,25.0,0.2445,449,1.000,1.000,10,1,-0.4800,-0.3849,0.6153,NO
capture_0039.pgm,125,1164,844,24,23,24,0.2347,24.0,0.2347,411,1.000,1.000,10,11,-0.4314,-0.3780,0.5736,NO
capture_0039.pgm,126,1262,879,23,23,23,0.2249,23.0,0.2249,381,1.000,1.000,9,12,-0.4732,0.3986,0.6187,NO
capture_0039.pgm,127,650,881,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,6,-0.4554,0.4140,0.6155,NO
capture_0039.pgm,128,242,882,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,9,2,-0.4436,0.4210,0.6116,NO
capture_0039.pgm,129,446,882,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,4,-0.4495,0.4224,0.6168,NO
capture_0039.pgm,130,1062,884,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,10,10,-0.4287,-0.4048,0.5896,NO
capture_0039.pgm,131,855,886,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,10,8,-0.4521,-0.3866,0.5949,NO
capture_0039.pgm,132,45,887,26,25,26,0.2543,26.0,0.2543,483,1.000,1.000,10,0,-0.3698,-0.3823,0.5319,NO
capture_0039.pgm,133,1162,925,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,10,11,-0.4510,0.4142,0.6123,NO
capture_0039.pgm,134,136,927,27,22,27,0.2641,27.0,0.2641,449,1.000,1.000,11,1,-0.4806,-0.4240,0.6409,NO
capture_0039.pgm,135,341,928,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,11,3,-0.4767,-0.4128,0.6307,NO
capture_0039.pgm,136,546,928,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,11,5,-0.4729,-0.4115,0.6268,NO
capture_0039.pgm,137,961,928,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,11,9,-0.4163,-0.4087,0.5834,NO
capture_0039.pgm,138,745,932,24,23,24,0.2347,24.0,0.2347,406,1.000,1.000,10,6,0.4731,0.0619,0.4771,NO
capture_0039.pgm,139,1062,967,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,10,10,-0.4287,0.4070,0.5911,NO
capture_0039.pgm,140,243,968,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,10,2,-0.4344,0.4112,0.5982,NO
capture_0039.pgm,141,447,971,24,24,24,0.2347,24.0,0.2347,427,1.000,1.000,11,4,-0.4409,-0.4089,0.6013,NO
capture_0039.pgm,142,1261,972,24,24,24,0.2347,24.0,0.2347,435,1.000,1.000,11,12,-0.4841,-0.3936,0.6240,NO
capture_0039.pgm,143,649,973,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,11,6,-0.4664,-0.3880,0.6066,NO
capture_0039.pgm,144,858,975,21,24,24,0.2347,24.0,0.2347,380,1.000,1.000,11,8,-0.4234,-0.3670,0.5603,NO
capture_0039.pgm,145,44,977,26,26,26,0.2543,26.0,0.2543,484,1.000,1.000,11,0,-0.3801,-0.3530,0.5187,NO
capture_0039.pgm,146,1164,1010,22,24,24,0.2347,24.0,0.2347,397,1.000,1.000,11,11,-0.4320,0.3946,0.5851,NO
capture_0039.pgm,147,548,1011,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,11,5,-0.4533,0.4003,0.6047,NO
capture_0039.pgm,SUMMARY,,,,,,,,,,,,,,,,,
capture_0039.pgm,Count,147,,,,,,,,,,,,,,,
capture_0039.pgm,Missed,32,,,,,,,,,,,,,,,
capture_0039.pgm,Mean,,,,,,,,0.2276,,,,,,,,
capture_0039.pgm,Median,,,,,,,,0.2249,,,,,,,,
capture_0039.pgm,StdDev,,,,,,,,0.0114,,,,,,,,
capture_0039.pgm,Min,,,,,,,,0.2054,,,,,,,,
capture_0039.pgm,Max,,,,,,,,0.2641,,,,,,,,
capture_0040.pgm,1,446,28,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,0,4,-0.4442,-0.2720,0.5209,NO
capture_0040.pgm,2,31,31,25,25,25,0.2445,25.0,0.2445,472,1.000,1.000,0,-1,0.5000,0.1712,0.5285,NO
capture_0040.pgm,3,851,29,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,0,8,-0.4854,-0.2595,0.5504,NO
capture_0040.pgm,4,1257,31,24,23,24,0.2347,24.0,0.2347,411,1.000,1.000,0,11,0.4840,0.1794,0.5162,NO
capture_0040.pgm,5,649,31,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,0,6,-0.4599,-0.2413,0.5194,NO
capture_0040.pgm,6,241,34,25,23,25,0.2445,25.0,0.2445,436,1.000,1.000,0,2,-0.4481,-0.2147,0.4968,NO
capture_0040.pgm,7,1054,33,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,0,9,0.4997,0.1976,0.5374,NO
capture_0040.pgm,8,748,71,22,24,24,0.2347,24.0,0.2347,394,1.000,1.000,1,7,-0.4925,-0.2830,0.5680,NO
capture_0040.pgm,9,1158,71,23,24,24,0.2347,24.0,0.2347,400,1.000,1.000,1,11,-0.4848,-0.2802,0.5600,NO
capture_0040.pgm,10,953,73,22,25,25,0.2445,25.0,0.2445,409,1.000,1.000,1,9,-0.4887,-0.2620,0.5545,NO
capture_0040.pgm,11,339,74,23,23,23,0.2249,23.0,0.2249,383,1.000,1.000,1,3,-0.4905,-0.2564,0.5534,NO
capture_0040.pgm,12,136,76,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,1,1,-0.4747,-0.2382,0.5311,NO
capture_0040.pgm,13,548,77,24,24,24,0.2347,24.0,0.2347,430,1.000,1.000,1,5,-0.4475,-0.2257,0.5012,NO
capture_0040.pgm,14,1259,115,23,24,24,0.2347,24.0,0.2347,395,1.000,1.000,1,12,-0.4978,-0.2665,0.5647,NO
capture_0040.pgm,15,854,115,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,1,8,-0.4567,-0.2692,0.5301,NO
capture_0040.pgm,16,1059,116,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,1,10,-0.4528,-0.2581,0.5212,NO
capture_0040.pgm,17,447,118,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,1,4,-0.4350,-0.2426,0.4981,NO
capture_0040.pgm,18,649,119,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,1,6,-0.4605,-0.2315,0.5154,NO
capture_0040.pgm,19,241,120,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,1,2,-0.4487,-0.2245,0.5017,NO
capture_0040.pgm,20,35,120,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,1,0,-0.4623,-0.2258,0.5145,NO
capture_0040.pgm,21,550,158,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,2,5,-0.4285,-0.2843,0.5143,NO
capture_0040.pgm,22,1157,158,23,23,23,0.2249,23.0,0.2249,388,1.000,1.000,2,11,-0.4952,-0.2802,0.5690,NO
capture_0040.pgm,23,752,159,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,7,-0.4540,-0.2732,0.5298,NO
capture_0040.pgm,24,954,160,24,22,24,0.2347,24.0,0.2347,387,1.000,1.000,2,9,-0.4795,-0.2620,0.5464,NO
capture_0040.pgm,25,340,162,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,2,3,-0.4813,-0.2466,0.5408,NO
capture_0040.pgm,26,137,164,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,2,1,-0.4656,-0.2284,0.5186,NO
capture_0040.pgm,27,848,200,25,24,25,0.2445,25.0,0.2445,425,1.000,1.000,2,7,0.4849,0.1278,0.5014,NO
capture_0040.pgm,28,647,202,23,22,23,0.2249,23.0,0.2249,372,1.000,1.000,2,6,-0.4807,-0.2706,0.5516,NO
capture_0040.pgm,29,35,203,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,2,0,-0.4629,-0.2650,0.5333,NO
capture_0040.pgm,30,242,203,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,2,2,-0.4395,-0.2636,0.5124,NO
capture_0040.pgm,31,1058,203,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,10,-0.4632,-0.2581,0.5302,NO
capture_0040.pgm,32,443,207,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,2,4,-0.4747,-0.2231,0.5245,NO
capture_0040.pgm,33,545,244,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,3,5,-0.4780,-0.2941,0.5612,NO
capture_0040.pgm,34,954,245,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,3,9,-0.4801,-0.2816,0.5566,NO
capture_0040.pgm,35,140,246,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,3,1,-0.4368,-0.2773,0.5174,NO
capture_0040.pgm,36,751,247,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,3,7,-0.4644,-0.2634,0.5339,NO
